D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_005.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_006.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030519_007.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030520_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030520_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030520_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030520_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030520_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030520_005.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030521_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030521_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030522_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030522_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030522_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030523_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030523_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030523_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030524_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030525_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030525_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030526_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030527_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030527_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030528_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030529_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030530_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030531_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030532_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030532_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030533_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030534_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030534_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030535_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030535_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030535_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030535_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_005.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_006.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030536_007.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030537_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030538_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030539_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030540_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030541_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030541_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030541_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030541_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030541_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030541_005.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030542_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030543_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030544_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030545_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030546_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030547_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030547_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030547_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030547_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030547_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030548_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030549_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030550_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030550_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030550_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030550_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030550_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030551_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030552_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030553_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030554_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030555_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030556_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030557_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030557_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030558_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030559_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030560_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_005.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_006.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_007.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_008.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_009.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_010.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_011.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_012.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_013.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_014.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030561_015.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030588_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030590_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030591_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030592_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030593_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030595_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030596_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030597_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030598_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030599_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030600_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030600_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030601_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030602_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030604_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030604_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030604_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030605_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_000.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_005.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_006.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_007.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_008.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_010.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_012.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_013.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030606_015.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030607_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030607_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030608_001.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030608_002.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030608_003.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030608_004.png
D:\Deep Learning Project\final\CXRNormalClassifer\trainset\five\00030609_000.png
